volume,slice,band_pos,rel_pos,ratio,method,psnr,ssim
A00038642.npy,57,28,0.718,0.3,cs,31.52982690347276,0.9482356386088502
A00038642.npy,57,28,0.718,0.3,ddnm,34.86339881335911,0.9731877983313227
A00038642.npy,57,28,0.718,0.5,zerofill,26.115064328988588,0.7687927451286564
A00038642.npy,57,28,0.718,0.5,cs,36.74182720084119,0.984209998136597
A00038642.npy,57,28,0.718,0.5,ddnm,39.115404868556894,0.9863885364459427
A00038642.npy,62,33,0.846,0.2,zerofill,12.984481232311115,0.4374527719027202
A00038642.npy,62,33,0.846,0.2,cs,13.86458197947428,0.6450408284252037
A00038642.npy,62,33,0.846,0.2,ddnm,24.92844870915451,0.7730750993625766
A00038642.npy,62,33,0.846,0.3,zerofill,20.638157528372272,0.6128253230388829
A00038642.npy,62,33,0.846,0.3,cs,32.319803758016725,0.9443263527145072
A00038642.npy,62,33,0.846,0.3,ddnm,35.33731162554826,0.973607253092042
A00038642.npy,62,33,0.846,0.5,zerofill,25.188736445740886,0.7735704472280668
A00038642.npy,62,33,0.846,0.5,cs,35.774858652990595,0.9832235213346104
A00038642.npy,62,33,0.846,0.5,ddnm,37.78380337709974,0.9822155898439406
A00038642.npy,68,39,1.0,0.2,zerofill,12.583024365654282,0.4673974016619906
A00038642.npy,68,39,1.0,0.2,cs,13.93975761009477,0.6925948102422259
A00038642.npy,68,39,1.0,0.2,ddnm,14.34894943919291,0.7373767761598439
A00038642.npy,68,39,1.0,0.3,zerofill,13.409317225800688,0.47842482843441414
A00038642.npy,68,39,1.0,0.3,cs,13.45949202983222,0.657943416804566
A00038642.npy,68,39,1.0,0.3,ddnm,32.77454237024084,0.9303695299061707
A00038642.npy,68,39,1.0,0.5,zerofill,23.967653833339455,0.7126639019474835
A00038642.npy,68,39,1.0,0.5,cs,34.37962508501875,0.9818782349510303
A00038642.npy,68,39,1.0,0.5,ddnm,36.25176009346447,0.9819945629582998
A00038806.npy,29,0,0.0,0.2,zerofill,16.428731134472926,0.4416937471110842
A00038806.npy,29,0,0.0,0.2,cs,25.265354053393644,0.822547224327998
A00038806.npy,29,0,0.0,0.2,ddnm,30.47840741476332,0.928683818412809
A00038806.npy,29,0,0.0,0.3,zerofill,17.903151509935885,0.48452137326729233
A00038806.npy,29,0,0.0,0.3,cs,29.986843233454184,0.8689046508841091
A00038806.npy,29,0,0.0,0.3,ddnm,33.26322803101395,0.9479123023537595
A00038806.npy,29,0,0.0,0.5,zerofill,22.919325967297514,0.6719212316975458
A00038806.npy,29,0,0.0,0.5,cs,33.67043443729393,0.9719750226020525
A00038806.npy,29,0,0.0,0.5,ddnm,33.921562211584856,0.9700198452364082
A00038806.npy,35,6,0.154,0.2,zerofill,12.27260751515367,0.37828441129399537
A00038806.npy,35,6,0.154,0.2,cs,12.55380231675943,0.5739012657118829
A00038806.npy,35,6,0.154,0.2,ddnm,27.63342977254432,0.8035788188326289
A00038806.npy,35,6,0.154,0.3,zerofill,19.988368457126644,0.5527857890695009
A00038806.npy,35,6,0.154,0.3,cs,31.433538595311585,0.9010384920358786
A00038806.npy,35,6,0.154,0.3,ddnm,33.92799403205355,0.9577592974411034
A00038806.npy,35,6,0.154,0.5,zerofill,27.34675783708081,0.7632054427151964
A00038806.npy,35,6,0.154,0.5,cs,36.46166077661133,0.9761467847299332
A00038806.npy,35,6,0.154,0.5,ddnm,36.13152920443279,0.9755681488333579
A00038806.npy,40,11,0.282,0.2,zerofill,13.169393011859544,0.44961248688859135
A00038806.npy,40,11,0.282,0.2,cs,13.272634893121772,0.6117196213346189
A00038806.npy,40,11,0.282,0.2,ddnm,30.49179069963064,0.8937008578337287
A00038806.npy,40,11,0.282,0.3,zerofill,13.284373291038525,0.47129722751650227
A00038806.npy,40,11,0.282,0.3,cs,13.332960892606014,0.6703058567813036
A00038806.npy,40,11,0.282,0.3,ddnm,31.161087844825666,0.9036450893491771
A00038806.npy,40,11,0.282,0.5,zerofill,23.59058817691883,0.7060181742890866
A00038806.npy,40,11,0.282,0.5,cs,35.31910908974901,0.973952561024215
A00038806.npy,40,11,0.282,0.5,ddnm,36.73209825427883,0.9826239147347425
A00038806.npy,46,17,0.436,0.2,zerofill,17.785359300841858,0.46863041421577806
A00038806.npy,46,17,0.436,0.2,cs,24.45623761167149,0.8124324158359658
A00038806.npy,46,17,0.436,0.2,ddnm,31.84134567011935,0.9101703831727259
A00038806.npy,46,17,0.436,0.3,zerofill,18.390010654875386,0.5044552924958068
A00038806.npy,46,17,0.436,0.3,cs,27.780791659833504,0.8559733599454897
A00038806.npy,46,17,0.436,0.3,ddnm,33.03249731229894,0.9372735077680935
A00038806.npy,46,17,0.436,0.5,zerofill,26.255451724934087,0.7591836497778169
A00038806.npy,46,17,0.436,0.5,cs,36.7090483493679,0.9792618390349924
A00038806.npy,46,17,0.436,0.5,ddnm,39.510290756507736,0.9847144007730856
A00038806.npy,51,22,0.564,0.2,zerofill,17.741213605074748,0.48947270218997624
A00038806.npy,51,22,0.564,0.2,cs,26.45292505471375,0.8007967025021557
A00038806.npy,51,22,0.564,0.2,ddnm,32.04652535365633,0.9157860190240935
A00038806.npy,51,22,0.564,0.3,zerofill,13.301016636850546,0.4333671747593264
A00038806.npy,51,22,0.564,0.3,cs,13.388708012918933,0.6602592638441459
A00038806.npy,51,22,0.564,0.3,ddnm,33.604429445092364,0.9284185600081332
A00038806.npy,51,22,0.564,0.5,zerofill,23.855933173113772,0.7235878938036507
A00038806.npy,51,22,0.564,0.5,cs,36.38052735817382,0.9790531586644406
A00038806.npy,51,22,0.564,0.5,ddnm,42.058522458208174,0.9911079872394563
A00038806.npy,57,28,0.718,0.2,zerofill,12.354614963955026,0.35384427482903613
A00038806.npy,57,28,0.718,0.2,cs,13.340507193342736,0.6120495717667991
A00038806.npy,57,28,0.718,0.2,ddnm,21.66264089721569,0.7249999862446834
A00038806.npy,57,28,0.718,0.3,zerofill,19.821839915529157,0.5467006682107273
A00038806.npy,57,28,0.718,0.3,cs,30.361937295338542,0.9040574554793959
A00038806.npy,57,28,0.718,0.3,ddnm,34.094245835458906,0.9654455958907882
A00038806.npy,57,28,0.718,0.5,zerofill,26.88405936082967,0.7733068222523405
A00038806.npy,57,28,0.718,0.5,cs,36.93105553360268,0.9827710275118532
A00038806.npy,57,28,0.718,0.5,ddnm,40.99235840836843,0.9891587604769325
A00038806.npy,62,33,0.846,0.2,zerofill,17.9255937940497,0.4622540553233177
A00038806.npy,62,33,0.846,0.2,cs,25.99750024405346,0.7870613837433698
A00038806.npy,62,33,0.846,0.2,ddnm,30.34038377520606,0.9067097659838741
A00038806.npy,62,33,0.846,0.3,zerofill,13.009923925359345,0.48532445964843673
A00038806.npy,62,33,0.846,0.3,cs,13.257259382648499,0.686936902914026
A00038806.npy,62,33,0.846,0.3,ddnm,34.90590109954667,0.9294696784638583
A00038806.npy,62,33,0.846,0.5,zerofill,26.300044933303678,0.7327205714210517
A00038806.npy,62,33,0.846,0.5,cs,36.46442458159246,0.9815157886090954
A00038806.npy,62,33,0.846,0.5,ddnm,39.42638932489143,0.9848948602585407
A00038806.npy,68,39,1.0,0.2,zerofill,20.35791161428428,0.5445773449798837
A00038806.npy,68,39,1.0,0.2,cs,26.088688067816154,0.852693040163307
A00038806.npy,68,39,1.0,0.2,ddnm,30.082507095643635,0.9419044877465808
A00038806.npy,68,39,1.0,0.3,zerofill,12.30380448980915,0.4307932094237868
A00038806.npy,68,39,1.0,0.3,cs,12.477009412889096,0.6289370975906899
A00038806.npy,68,39,1.0,0.3,ddnm,33.67283119929877,0.9116502942072388
A00038806.npy,68,39,1.0,0.5,zerofill,25.638425989578355,0.7305931585817854
A00038806.npy,68,39,1.0,0.5,cs,36.21218432443004,0.9832697148181776
A00038806.npy,68,39,1.0,0.5,ddnm,38.80085876074088,0.9879842709706887
A00038831.npy,29,0,0.0,0.2,zerofill,17.262896717122636,0.4536971279462232
A00038831.npy,29,0,0.0,0.2,cs,27.208024377780937,0.842851301384862
A00038831.npy,29,0,0.0,0.2,ddnm,27.79234407793542,0.870858376194968
A00038831.npy,29,0,0.0,0.3,zerofill,21.064055482856176,0.5785903262652938
A00038831.npy,29,0,0.0,0.3,cs,31.125905734570885,0.9306305484919819
A00038831.npy,29,0,0.0,0.3,ddnm,30.97948428802568,0.9256183642476549
A00038831.npy,29,0,0.0,0.5,zerofill,25.029254526357935,0.6565896244510634
A00038831.npy,29,0,0.0,0.5,cs,36.29710645069193,0.9698672655191962
A00038831.npy,29,0,0.0,0.5,ddnm,38.29441358263472,0.9782616086814776
A00038831.npy,35,6,0.154,0.2,zerofill,20.61260289571553,0.5670495676322171
A00038831.npy,35,6,0.154,0.2,cs,28.859351993371078,0.8653357434182862
A00038831.npy,35,6,0.154,0.2,ddnm,31.767245910195903,0.9292550598804555
A00038831.npy,35,6,0.154,0.3,zerofill,19.56246545680713,0.5236607417987789
A00038831.npy,35,6,0.154,0.3,cs,30.655949388542474,0.8664428061910536
A00038831.npy,35,6,0.154,0.3,ddnm,34.00466204831864,0.94398354777395
A00038831.npy,35,6,0.154,0.5,zerofill,26.50523340712457,0.7694123129258573
A00038831.npy,35,6,0.154,0.5,cs,35.683358222130856,0.9734349396361103
A00038831.npy,35,6,0.154,0.5,ddnm,36.230294041007795,0.9750010053682506
A00038831.npy,40,11,0.282,0.2,zerofill,13.750072596064921,0.42154392712871586
A00038831.npy,40,11,0.282,0.2,cs,13.859221083293871,0.5889406889516554
A00038831.npy,40,11,0.282,0.2,ddnm,29.60632270356622,0.8596000691720136
A00038831.npy,40,11,0.282,0.3,zerofill,18.952414822790406,0.5791700768092412
A00038831.npy,40,11,0.282,0.3,cs,28.506627259594488,0.9154623149534014
A00038831.npy,40,11,0.282,0.3,ddnm,33.16372888945092,0.9569742073658107
A00038831.npy,40,11,0.282,0.5,zerofill,25.249262040382785,0.7705657708979703
A00038831.npy,40,11,0.282,0.5,cs,35.71584581116132,0.9764254939384724
A00038831.npy,40,11,0.282,0.5,ddnm,38.65984832309231,0.9832485582768613
A00038831.npy,46,17,0.436,0.2,zerofill,19.096564647139058,0.5343001661265191
A00038831.npy,46,17,0.436,0.2,cs,28.057997059972188,0.8353526131589105
A00038831.npy,46,17,0.436,0.2,ddnm,32.590969430979534,0.9249155603467345
A00038831.npy,46,17,0.436,0.3,zerofill,21.594951585515073,0.6502654242384488
A00038831.npy,46,17,0.436,0.3,cs,30.976059757827358,0.9226345572089018
A00038831.npy,46,17,0.436,0.3,ddnm,32.93267953049762,0.9543875335357549
A00038831.npy,46,17,0.436,0.5,zerofill,14.776228164812121,0.6628778852272529
A00038831.npy,46,17,0.436,0.5,cs,14.117716340464675,0.7681359441310993
A00038831.npy,46,17,0.436,0.5,ddnm,37.29110307876767,0.9754948033797296
A00038831.npy,51,22,0.564,0.2,zerofill,13.958416554447549,0.45088116917581633
A00038831.npy,51,22,0.564,0.2,cs,14.320739572581349,0.6689704899052676
A00038831.npy,51,22,0.564,0.2,ddnm,27.385508983133615,0.8448256984682445
A00038831.npy,51,22,0.564,0.3,zerofill,21.053151129770484,0.6089333122601557
A00038831.npy,51,22,0.564,0.3,cs,31.688299896072536,0.9283500936676244
A00038831.npy,51,22,0.564,0.3,ddnm,35.996930655980684,0.9704740121620248
A00038831.npy,51,22,0.564,0.5,zerofill,14.920756562965046,0.6361380002239442
A00038831.npy,51,22,0.564,0.5,cs,14.348482854629696,0.771610166185602
A00038831.npy,51,22,0.564,0.5,ddnm,33.85596663097476,0.9682290396985749
A00038831.npy,57,28,0.718,0.2,zerofill,18.631635221516493,0.4951529523076769
A00038831.npy,57,28,0.718,0.2,cs,26.708556648188683,0.8325069060914436
A00038831.npy,57,28,0.718,0.2,ddnm,32.89118828876382,0.9463758778384667
A00038831.npy,57,28,0.718,0.3,zerofill,20.111900944298405,0.5275440188175831
A00038831.npy,57,28,0.718,0.3,cs,30.33145283346758,0.9001914777379264
A00038831.npy,57,28,0.718,0.3,ddnm,34.60639786246884,0.9485634486502583
A00038831.npy,57,28,0.718,0.5,zerofill,25.49651396252553,0.7281511326212721
A00038831.npy,57,28,0.718,0.5,cs,33.23684710051192,0.9765880793319037
A00038831.npy,57,28,0.718,0.5,ddnm,36.09356374754388,0.9797143905561991
A00038831.npy,62,33,0.846,0.2,zerofill,17.899723781611463,0.4946510276888585
A00038831.npy,62,33,0.846,0.2,cs,26.055533893428645,0.8180901929952011
A00038831.npy,62,33,0.846,0.2,ddnm,32.80837070683545,0.9408064357810237
A00038831.npy,62,33,0.846,0.3,zerofill,13.16837446465006,0.4291086510019228
A00038831.npy,62,33,0.846,0.3,cs,14.501197533934933,0.7344872432184588
A00038831.npy,62,33,0.846,0.3,ddnm,21.57459715752024,0.8400204339241362
A00038831.npy,62,33,0.846,0.5,zerofill,24.59989621338828,0.6972858257285371
A00038831.npy,62,33,0.846,0.5,cs,33.974919434128054,0.9777199483404746
A00038831.npy,62,33,0.846,0.5,ddnm,37.037565330271555,0.9824044498880523
A00038831.npy,68,39,1.0,0.2,zerofill,12.70316922802669,0.35890794447715957
A00038831.npy,68,39,1.0,0.2,cs,13.38423964270158,0.5998991963804808
A00038831.npy,68,39,1.0,0.2,ddnm,18.20889075993906,0.6250825564838901
A00038831.npy,68,39,1.0,0.3,zerofill,20.195396386910794,0.539610532782148
A00038831.npy,68,39,1.0,0.3,cs,31.23961870063045,0.9066311077657037
A00038831.npy,68,39,1.0,0.3,ddnm,34.10434359416346,0.9636370469384282
A00038831.npy,68,39,1.0,0.5,zerofill,26.361824906056626,0.7792835373109073
A00038831.npy,68,39,1.0,0.5,cs,36.80725136004577,0.9858125151885642
A00038831.npy,68,39,1.0,0.5,ddnm,37.604216085653505,0.9878615969989736
A00039040.npy,29,0,0.0,0.2,zerofill,11.17457376094627,0.2963821369657016
A00039040.npy,29,0,0.0,0.2,cs,11.284498114798287,0.46536025797112834
A00039040.npy,29,0,0.0,0.2,ddnm,27.62680466425884,0.7211433505030983
A00039040.npy,29,0,0.0,0.3,zerofill,20.392222751434797,0.5510705690730517
A00039040.npy,29,0,0.0,0.3,cs,32.52961520405779,0.9544505126908466
A00039040.npy,29,0,0.0,0.3,ddnm,32.50850295896881,0.9610245584494499
A00039040.npy,29,0,0.0,0.5,zerofill,25.884853196748196,0.7013265803549289
A00039040.npy,29,0,0.0,0.5,cs,36.153500301462074,0.9838471006951451
A00039040.npy,29,0,0.0,0.5,ddnm,34.46447462614901,0.974024473619666
A00039040.npy,35,6,0.154,0.2,zerofill,11.290236875757804,0.32473507187536454
A00039040.npy,35,6,0.154,0.2,cs,11.692509466656693,0.48127971945989434
A00039040.npy,35,6,0.154,0.2,ddnm,28.616962373016406,0.8042362758815208
A00039040.npy,35,6,0.154,0.3,zerofill,19.89366920312204,0.5151174501225747
A00039040.npy,35,6,0.154,0.3,cs,30.939112415275,0.9332144861158361
A00039040.npy,35,6,0.154,0.3,ddnm,29.834034830119727,0.9317933487020347
A00039040.npy,35,6,0.154,0.5,zerofill,23.103384596454305,0.6859301835121709
A00039040.npy,35,6,0.154,0.5,cs,34.927308696040114,0.9771265781989376
A00039040.npy,35,6,0.154,0.5,ddnm,35.00301551814664,0.9779836664362256
A00039040.npy,40,11,0.282,0.2,zerofill,11.190011728288924,0.3475302454996868
A00039040.npy,40,11,0.282,0.2,cs,11.964723588641954,0.5290539261043479
A00039040.npy,40,11,0.282,0.2,ddnm,27.377871283335992,0.765457110066999
A00039040.npy,40,11,0.282,0.3,zerofill,11.683812810240784,0.3894868376630197
A00039040.npy,40,11,0.282,0.3,cs,11.996282294703482,0.5762019184166772
A00039040.npy,40,11,0.282,0.3,ddnm,32.45083581716438,0.8730094004958043
A00039040.npy,40,11,0.282,0.5,zerofill,26.87350691547894,0.7439934903364334
A00039040.npy,40,11,0.282,0.5,cs,36.227405741103944,0.9812616809293552
A00039040.npy,40,11,0.282,0.5,ddnm,36.44377667497925,0.9783806389488542
A00039040.npy,46,17,0.436,0.2,zerofill,11.694712226763466,0.3895226584904076
A00039040.npy,46,17,0.436,0.2,cs,12.32016733206188,0.5803346158807761
A00039040.npy,46,17,0.436,0.2,ddnm,28.56581523208872,0.819087096764317
A00039040.npy,46,17,0.436,0.3,zerofill,18.891964130327036,0.556445076903602
A00039040.npy,46,17,0.436,0.3,cs,30.469094891146344,0.8984663137701535
A00039040.npy,46,17,0.436,0.3,ddnm,31.959663846406766,0.942955856210232
A00039040.npy,46,17,0.436,0.5,zerofill,22.021328379795303,0.7094546877394874
A00039040.npy,46,17,0.436,0.5,cs,34.048723879814574,0.9690610851829201
A00039040.npy,46,17,0.436,0.5,ddnm,33.378796286953715,0.9708218879895613
A00039040.npy,51,22,0.564,0.2,zerofill,17.282264213554406,0.4602393922166472
A00039040.npy,51,22,0.564,0.2,cs,24.663726143187432,0.7749110569634186
A00039040.npy,51,22,0.564,0.2,ddnm,29.413835090630407,0.8679588820439386
A00039040.npy,51,22,0.564,0.3,zerofill,12.223937364117873,0.4380058246705594
A00039040.npy,51,22,0.564,0.3,cs,12.3622611927457,0.6270391615393688
A00039040.npy,51,22,0.564,0.3,ddnm,28.171593535106183,0.8438024250329946
A00039040.npy,51,22,0.564,0.5,zerofill,27.252174151458277,0.7654951409290593
A00039040.npy,51,22,0.564,0.5,cs,36.2070581798273,0.9770839825789155
A00039040.npy,51,22,0.564,0.5,ddnm,35.973722147198856,0.971396583269854
A00039040.npy,57,28,0.718,0.2,zerofill,19.9401736847162,0.48947971068723967
A00039040.npy,57,28,0.718,0.2,cs,27.444384826628564,0.8223395818377399
A00039040.npy,57,28,0.718,0.2,ddnm,30.32596583928957,0.916897037995339
A00039040.npy,57,28,0.718,0.3,zerofill,12.434927962142632,0.4619647320666837
A00039040.npy,57,28,0.718,0.3,cs,12.462362728311806,0.636509235767397
A00039040.npy,57,28,0.718,0.3,ddnm,32.14197559219699,0.9136731641682941
A00039040.npy,57,28,0.718,0.5,zerofill,26.596673199029937,0.7560529375053493
A00039040.npy,57,28,0.718,0.5,cs,37.45657364242553,0.9800228131807354
A00039040.npy,57,28,0.718,0.5,ddnm,41.4534019915044,0.9903169078945121
A00039040.npy,62,33,0.846,0.2,zerofill,11.880141030828417,0.37894331012272414
A00039040.npy,62,33,0.846,0.2,cs,12.839883668739834,0.5809894653835872
A00039040.npy,62,33,0.846,0.2,ddnm,11.077068377263421,0.5708966911802208
A00039040.npy,62,33,0.846,0.3,zerofill,19.615394127426843,0.5235196586744957
A00039040.npy,62,33,0.846,0.3,cs,30.496456591268938,0.9023235475211971
A00039040.npy,62,33,0.846,0.3,ddnm,34.699574999880426,0.9586237081914972
A00039040.npy,62,33,0.846,0.5,zerofill,24.244465457519908,0.7262575106350334
A00039040.npy,62,33,0.846,0.5,cs,35.26929118840833,0.9805104890575462
A00039040.npy,62,33,0.846,0.5,ddnm,37.42976053492535,0.9843787082466698
A00039040.npy,68,39,1.0,0.2,zerofill,18.478538895005045,0.5016544512403357
A00039040.npy,68,39,1.0,0.2,cs,26.306533446838355,0.8208954709857849
A00039040.npy,68,39,1.0,0.2,ddnm,29.17712449217612,0.9029922245945846
A00039040.npy,68,39,1.0,0.3,zerofill,20.839427381689063,0.572108573942874
A00039040.npy,68,39,1.0,0.3,cs,29.579482474998823,0.9150482766611566
A00039040.npy,68,39,1.0,0.3,ddnm,31.58461251792754,0.959428872551706
A00039040.npy,68,39,1.0,0.5,zerofill,23.203380237247842,0.658871909323138
A00039040.npy,68,39,1.0,0.5,cs,36.975202631844844,0.9813157277773926
A00039040.npy,68,39,1.0,0.5,ddnm,39.594664527393604,0.9885791321013506
A00039074.npy,29,0,0.0,0.2,zerofill,10.027911715706637,0.29198214538039147
A00039074.npy,29,0,0.0,0.2,cs,11.327249910681028,0.4845697623214818
A00039074.npy,29,0,0.0,0.2,ddnm,25.077509135611965,0.7398306127166207
A00039074.npy,29,0,0.0,0.3,zerofill,20.033103981341633,0.48182698850815386
A00039074.npy,29,0,0.0,0.3,cs,32.45808546590649,0.9452905175425023
A00039074.npy,29,0,0.0,0.3,ddnm,33.00710209294097,0.964921037209223
A00039074.npy,29,0,0.0,0.5,zerofill,22.485343730388088,0.646401461758517
A00039074.npy,29,0,0.0,0.5,cs,36.33510190895199,0.9793860061843528
A00039074.npy,29,0,0.0,0.5,ddnm,37.372832670138095,0.9869123454521306
A00039074.npy,35,6,0.154,0.2,zerofill,11.726130432908686,0.3795558619347397
A00039074.npy,35,6,0.154,0.2,cs,12.780096877719004,0.5907578253818372
A00039074.npy,35,6,0.154,0.2,ddnm,17.140932149341374,0.6372377517524183
A00039074.npy,35,6,0.154,0.3,zerofill,12.440365260823711,0.4179497410460826
A00039074.npy,35,6,0.154,0.3,cs,12.484597322539503,0.5986795733262702
A00039074.npy,35,6,0.154,0.3,ddnm,28.219235939754896,0.8037140068036945
A00039074.npy,35,6,0.154,0.5,zerofill,23.27398885097381,0.6398759498550968
A00039074.npy,35,6,0.154,0.5,cs,34.718430247940255,0.9730369867464126
A00039074.npy,35,6,0.154,0.5,ddnm,35.895893531131826,0.9804217057366167
A00039074.npy,40,11,0.282,0.2,zerofill,11.780360475784864,0.31587938693676454
A00039074.npy,40,11,0.282,0.2,cs,13.035857625571857,0.5589447654527318
A00039074.npy,40,11,0.282,0.2,ddnm,21.46988198215699,0.7567289856616538
A00039074.npy,40,11,0.282,0.3,zerofill,20.683422982462485,0.5675195606994544
A00039074.npy,40,11,0.282,0.3,cs,30.708754441745967,0.926970643415102
A00039074.npy,40,11,0.282,0.3,ddnm,32.721439996288886,0.9643039496110447
A00039074.npy,40,11,0.282,0.5,zerofill,24.865830105619516,0.6790416952989031
A00039074.npy,40,11,0.282,0.5,cs,34.53911118656777,0.9770271812225984
A00039074.npy,40,11,0.282,0.5,ddnm,37.341133874671726,0.9863430102188335
A00039074.npy,46,17,0.436,0.2,zerofill,18.36636870835982,0.44689468978748653
A00039074.npy,46,17,0.436,0.2,cs,26.844996653216473,0.8008165002313213
A00039074.npy,46,17,0.436,0.2,ddnm,33.462491605545466,0.9563702635068594
A00039074.npy,46,17,0.436,0.3,zerofill,19.745367873866485,0.5514608008778987
A00039074.npy,46,17,0.436,0.3,cs,32.27416755168648,0.9142938943935703
A00039074.npy,46,17,0.436,0.3,ddnm,36.47943036242225,0.9757059815589282
A00039074.npy,46,17,0.436,0.5,zerofill,23.340288751001218,0.678502598995696
A00039074.npy,46,17,0.436,0.5,cs,36.54976831743706,0.9830902631694161
A00039074.npy,46,17,0.436,0.5,ddnm,39.55551011147968,0.9904895951889817
A00039074.npy,51,22,0.564,0.2,zerofill,12.558513399697212,0.3449204739267442
A00039074.npy,51,22,0.564,0.2,cs,13.197965644826395,0.5797767874000614
A00039074.npy,51,22,0.564,0.2,ddnm,30.495711672547372,0.8498675488361033
A00039074.npy,51,22,0.564,0.3,zerofill,17.434035971174577,0.5149644951419162
A00039074.npy,51,22,0.564,0.3,cs,30.938292692586394,0.9009343957795279
A00039074.npy,51,22,0.564,0.3,ddnm,35.3278146993536,0.9720341260916634
A00039074.npy,51,22,0.564,0.5,zerofill,26.42025424636186,0.7556308669410609
A00039074.npy,51,22,0.564,0.5,cs,36.774117850195324,0.986839914563778
A00039074.npy,51,22,0.564,0.5,ddnm,38.77381463595461,0.9877168505430798
A00039074.npy,57,28,0.718,0.2,zerofill,12.714496089420615,0.4120726610245458
A00039074.npy,57,28,0.718,0.2,cs,13.219877679273484,0.6230175985740224
A00039074.npy,57,28,0.718,0.2,ddnm,31.599049845691553,0.9023610772292193
A00039074.npy,57,28,0.718,0.3,zerofill,13.009103308808893,0.4439448390235241
A00039074.npy,57,28,0.718,0.3,cs,13.350498015460307,0.6653391126477911
A00039074.npy,57,28,0.718,0.3,ddnm,25.67203627133267,0.8183383679521318
A00039074.npy,57,28,0.718,0.5,zerofill,24.50812091004092,0.6766893065733073
A00039074.npy,57,28,0.718,0.5,cs,37.792730358034575,0.9865869330289831
A00039074.npy,57,28,0.718,0.5,ddnm,41.53245139468932,0.9928961603015509
A00039074.npy,62,33,0.846,0.2,zerofill,12.35634185138133,0.41673345353791846
A00039074.npy,62,33,0.846,0.2,cs,12.988527329951857,0.6181080067692672
A00039074.npy,62,33,0.846,0.2,ddnm,27.219170077000282,0.7753648156087692
A00039074.npy,62,33,0.846,0.3,zerofill,12.819417111547027,0.47246938572142433
A00039074.npy,62,33,0.846,0.3,cs,13.02842151396785,0.6478034785028931
A00039074.npy,62,33,0.846,0.3,ddnm,28.659795163580778,0.8274194004942829
A00039074.npy,62,33,0.846,0.5,zerofill,25.86407657837626,0.7390022847330091
A00039074.npy,62,33,0.846,0.5,cs,35.234694758005,0.9829489376372914
A00039074.npy,62,33,0.846,0.5,ddnm,38.64815597592877,0.9899780468109698
A00039074.npy,68,39,1.0,0.2,zerofill,15.256972056044027,0.3820484818382373
A00039074.npy,68,39,1.0,0.2,cs,23.987157446052045,0.6761985657179079
A00039074.npy,68,39,1.0,0.2,ddnm,32.60140393589307,0.9135885676406614
A00039074.npy,68,39,1.0,0.3,zerofill,12.038351445204537,0.4346602855379873
A00039074.npy,68,39,1.0,0.3,cs,12.364817165187258,0.5853372989316656
A00039074.npy,68,39,1.0,0.3,ddnm,18.995389543767644,0.6456290434220155
A00039074.npy,68,39,1.0,0.5,zerofill,26.732048171251943,0.7513789944938271
A00039074.npy,68,39,1.0,0.5,cs,38.319139185218965,0.9879742358295356
A00039074.npy,68,39,1.0,0.5,ddnm,42.061609783805245,0.9924163351381572
A00039331.npy,29,0,0.0,0.2,zerofill,10.785942598520371,0.2838680798771056
A00039331.npy,29,0,0.0,0.2,cs,11.083749193907263,0.4655529131023098
A00039331.npy,29,0,0.0,0.2,ddnm,29.828561997924332,0.8149041981801483
A00039331.npy,29,0,0.0,0.3,zerofill,17.006141470222495,0.48325546332393066
A00039331.npy,29,0,0.0,0.3,cs,29.33431926941456,0.9313192853883802
A00039331.npy,29,0,0.0,0.3,ddnm,33.499062732431504,0.9603474654199231
A00039331.npy,29,0,0.0,0.5,zerofill,23.99742523941219,0.6727494917677092
A00039331.npy,29,0,0.0,0.5,cs,36.6230965743319,0.9836394946458551
A00039331.npy,29,0,0.0,0.5,ddnm,37.0052410484169,0.9842024876189726
A00039331.npy,35,6,0.154,0.2,zerofill,16.671582114736765,0.42058320990346404
A00039331.npy,35,6,0.154,0.2,cs,27.286871516855836,0.834386847183675
A00039331.npy,35,6,0.154,0.2,ddnm,29.717091492397522,0.9092474794523373
A00039331.npy,35,6,0.154,0.3,zerofill,17.86089508990049,0.536855359596815
A00039331.npy,35,6,0.154,0.3,cs,28.6548056703522,0.9059339232154109
A00039331.npy,35,6,0.154,0.3,ddnm,31.93129017147986,0.9569553680751984
A00039331.npy,35,6,0.154,0.5,zerofill,21.209360274644304,0.5929577006573983
A00039331.npy,35,6,0.154,0.5,cs,35.410509711780364,0.9712108593214843
A00039331.npy,35,6,0.154,0.5,ddnm,36.54862694585072,0.9803760970185054
A00039331.npy,40,11,0.282,0.2,zerofill,19.649242769927206,0.5086142050377287
A00039331.npy,40,11,0.282,0.2,cs,28.447207904481505,0.8667312894206473
A00039331.npy,40,11,0.282,0.2,ddnm,29.77748791627443,0.9273620416154723
A00039331.npy,40,11,0.282,0.3,zerofill,21.690386011419292,0.5952329291338463
A00039331.npy,40,11,0.282,0.3,cs,31.077214451640298,0.9483464782363271
A00039331.npy,40,11,0.282,0.3,ddnm,30.41174767834915,0.952178543986684
A00039331.npy,40,11,0.282,0.5,zerofill,26.095237271909255,0.7203805062416337
A00039331.npy,40,11,0.282,0.5,cs,35.09006440968726,0.9809803957861939
A00039331.npy,40,11,0.282,0.5,ddnm,35.0398564384132,0.9794484633883299
